Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,cluster_label,AgeGroup
0.2,0.7647058823529411,0.2222222222222222,0.5,1.0,0.0,0.0,0.75,0.7878787878787878,0.2903225806451613,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.22641509433962265,0.0,0.15,0.19230769230769232,0.15555555555555556,0.11538461538461539,0.6534216335540839,0.0,0.0,0.21739130434782608,0.24242424242424243,0.0,0.0,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Dropout,1,Child
0.0,0.0,0.1111111111111111,0.6875,1.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.06666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.03773584905660377,0.0,0.0,0.3076923076923077,0.2,0.2692307692307692,0.6796594134342478,0.0,0.0,0.34782608695652173,0.2727272727272727,0.35,0.6907692307692307,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate,3,Child
0.0,0.7647058823529411,0.1111111111111111,0.0625,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.16129032258064516,0.15555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,Enrolled,1,Child
0.0,0.6470588235294118,0.1111111111111111,0.6875,1.0,0.0,0.0,0.7857142857142857,0.3939393939393939,0.2903225806451613,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.2830188679245283,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.24444444444444446,0.4147952443857332,Dropout,3,Child
0.0,0.8235294117647058,0.1111111111111111,0.5625,1.0,0.0,0.0,0.75,0.7878787878787878,0.1935483870967742,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320754,0.0,0.15,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6534216335540839,0.0,0.10526315789473684,0.2608695652173913,0.24242424242424243,0.3,0.6102564102564102,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate,2,Child
0.0,0.0,0.2222222222222222,0.3125,1.0,0.0,0.0,0.7857142857142857,0.0,0.2903225806451613,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.19230769230769232,0.24444444444444444,0.19230769230769232,0.6534216335540839,0.16666666666666666,0.0,0.21739130434782608,0.21212121212121213,0.25,0.6784615384615383,0.0,0.20930232558139544,0.0,0.12417437252311751,Graduate,0,Child
0.0,0.6470588235294118,0.1111111111111111,0.3125,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.22580645161290322,0.15555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.1320754716981132,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7871333964049196,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.7323076923076922,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate,0,Child
0.0,0.0,0.1111111111111111,0.9375,1.0,0.0,0.0,0.42857142857142855,0.7878787878787878,0.2903225806451613,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6963103122043519,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.691025641025641,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate,2,Child
0.0,0.0,0.1111111111111111,0.875,1.0,0.0,0.0,0.42857142857142855,0.0,0.22580645161290322,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6799116997792495,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.6282051282051281,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate,0,Child
0.0,0.0,0.1111111111111111,0.0625,1.0,0.0,0.0,0.75,0.7878787878787878,0.2903225806451613,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate,3,Child
0.0,0.4117647058823529,0.1111111111111111,0.5625,1.0,0.0,0.0,0.75,0.0,0.2903225806451613,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.05660377358490566,0.0,0.0,0.23076923076923078,0.2222222222222222,0.19230769230769232,0.6281929990539262,0.0,0.0,0.2608695652173913,0.24242424242424243,0.3,0.6282051282051281,0.0,0.5930232558139534,1.0,0.3117569352708058,Graduate,2,Child
0.0,0.0,0.3333333333333333,0.25,1.0,0.0,0.0,0.75,0.7878787878787878,0.2903225806451613,0.2,1.0,0.0,0.0,1.0,1.0,1.0,0.05660377358490566,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.8211920529801324,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.655128205128205,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate,2,Child
0.0,0.4117647058823529,0.1111111111111111,0.4375,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.12903225806451613,0.08888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6004415011037528,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.7403846153846153,0.0,0.15116279069767452,0.48888888888888893,1.0,Dropout,0,Child
0.0,0.8235294117647058,0.1111111111111111,0.5625,1.0,0.8125,0.0,0.0,0.0,0.12903225806451613,0.06666666666666667,0.0,0.0,0.0,1.0,1.0,0.0,0.09433962264150944,0.0,0.15,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6534216335540839,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.1,0.7538461538461538,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout,3,Child
0.0,0.11764705882352941,0.3333333333333333,0.3125,1.0,0.0,0.0,0.75,0.7878787878787878,0.0,0.24444444444444444,0.0,0.0,1.0,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.19230769230769232,0.1111111111111111,0.19230769230769232,0.7629139072847683,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7538461538461538,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout,2,Child
0.0,0.0,0.5555555555555556,0.4375,1.0,0.0,0.0,0.07142857142857142,0.0,0.06451612903225806,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.19230769230769232,0.28888888888888886,0.038461538461538464,0.6887417218543046,0.0,0.0,0.21739130434782608,0.21212121212121213,0.1,0.673076923076923,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout,0,Child
0.2,0.6470588235294118,0.1111111111111111,0.375,1.0,0.0,0.0,0.75,0.7878787878787878,0.3548387096774194,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,0.0,0.5471698113207547,0.0,0.0,0.19230769230769232,0.13333333333333333,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout,3,Child
0.0,0.4117647058823529,0.1111111111111111,0.1875,1.0,0.0,0.0,0.42857142857142855,0.0,0.2903225806451613,0.044444444444444446,1.0,0.0,0.0,1.0,0.0,1.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.7947019867549668,0.0,0.0,0.2608695652173913,0.24242424242424243,0.3,0.7717948717948717,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate,2,Child
0.0,0.0,0.1111111111111111,0.6875,1.0,0.0,0.0,0.42857142857142855,0.7878787878787878,0.0967741935483871,0.17777777777777778,0.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.2692307692307692,0.2222222222222222,0.2692307692307692,0.7771125827814569,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7879711538461537,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate,2,Child
0.0,0.0,0.1111111111111111,0.4375,1.0,0.0,0.0,0.0,0.3939393939393939,0.12903225806451613,0.08888888888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.8249763481551561,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.7923076923076922,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate,1,Child
0.0,0.47058823529411764,0.2222222222222222,0.75,1.0,0.0,0.0,0.07142857142857142,0.06060606060606061,0.06451612903225806,0.044444444444444446,0.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.2692307692307692,0.24444444444444444,0.23076923076923078,0.711699779249448,0.0,0.0,0.30434782608695654,0.30303030303030304,0.2,0.7323076923076922,0.0,0.15116279069767452,0.48888888888888893,1.0,Graduate,3,Child
0.0,0.0,0.2222222222222222,0.3125,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.3548387096774194,0.24444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.6675496688741722,0.0,0.0,0.21739130434782608,0.24242424242424243,0.2,0.6641025641025641,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate,1,Child
0.0,0.4117647058823529,0.1111111111111111,0.8125,1.0,0.0,0.0,0.6428571428571429,0.06060606060606061,0.22580645161290322,0.044444444444444446,1.0,0.0,1.0,0.0,1.0,0.0,0.11320754716981132,0.0,0.0,0.19230769230769232,0.1111111111111111,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout,3,Child
0.0,0.47058823529411764,0.1111111111111111,0.9375,1.0,0.0,0.0,0.75,0.7878787878787878,0.2903225806451613,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,1.0,0.018867924528301886,0.0,0.0,0.2692307692307692,0.2,0.23076923076923078,0.6534216335540839,0.0,0.0,0.30434782608695654,0.21212121212121213,0.3,0.682051282051282,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate,2,Child
0.0,0.0,0.1111111111111111,0.9375,1.0,0.0,0.0,0.75,0.7878787878787878,0.2903225806451613,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6975717439293598,0.0,0.0,0.2608695652173913,0.18181818181818182,0.3,0.717948717948718,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate,1,Child
0.0,0.6470588235294118,0.1111111111111111,1.0,0.0,0.0,0.0,0.75,0.7878787878787878,0.2903225806451613,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.1320754716981132,0.0,0.0,0.19230769230769232,0.2,0.19230769230769232,0.6508987701040682,0.0,0.0,0.21739130434782608,0.24242424242424243,0.25,0.6528846153846153,0.0,1.0,0.24444444444444446,0.4147952443857332,Enrolled,1,Child
0.2,0.6470588235294118,0.1111111111111111,0.3125,1.0,0.6875,0.0,0.7857142857142857,0.8181818181818182,0.12903225806451613,0.15555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.2641509433962264,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout,1,Child
0.0,0.0,0.1111111111111111,0.3125,1.0,0.0,0.0,0.42857142857142855,0.06060606060606061,0.12903225806451613,0.044444444444444446,0.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.28888888888888886,0.23076923076923078,0.8110035659704534,0.0,0.0,0.2608695652173913,0.2727272727272727,0.3,0.7538461538461538,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate,1,Child
0.0,0.0,0.1111111111111111,0.0625,1.0,0.0,0.0,0.0,0.8181818181818182,0.16129032258064516,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139544,0.0,0.12417437252311751,Enrolled,3,Child
0.0,0.0,0.1111111111111111,0.3125,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.0967741935483871,0.06666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.19230769230769232,0.2,0.19230769230769232,0.6710816777041942,0.16666666666666666,0.0,0.21739130434782608,0.21212121212121213,0.2,0.7,0.0,0.20930232558139544,0.0,0.12417437252311751,Enrolled,0,Child
0.0,0.0,0.3333333333333333,0.6875,1.0,0.0,0.0,0.0,0.7878787878787878,0.12903225806451613,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.2692307692307692,0.15555555555555556,0.23076923076923078,0.7169977924944811,0.0,0.0,0.30434782608695654,0.21212121212121213,0.3,0.7287179487179486,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate,0,Child
0.0,0.8823529411764706,0.1111111111111111,0.5,1.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.08888888888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.1509433962264151,0.0,0.0,0.19230769230769232,0.26666666666666666,0.07692307692307693,0.5562913907284768,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Dropout,1,Child
0.0,0.0,0.1111111111111111,0.875,1.0,0.0,0.0,0.7857142857142857,0.7878787878787878,0.2903225806451613,0.13333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.7417218543046358,0.0,0.0,0.2608695652173913,0.24242424242424243,0.3,0.7,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate,2,Child
0.2,0.7647058823529411,0.1111111111111111,1.0,0.0,0.0,0.0,0.75,0.7878787878787878,0.2903225806451613,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.5471698113207547,0.0,0.3,0.38461538461538464,0.28888888888888886,0.34615384615384615,0.6463576158940397,0.0,0.21052631578947367,0.43478260869565216,0.36363636363636365,0.5,0.6892307692307692,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate,3,Child
0.0,0.0,0.4444444444444444,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069767441860465,0.3111111111111111,0.8031704095112286,Graduate,3,Child
0.2,0.6470588235294118,0.1111111111111111,0.125,0.0,0.6875,0.0,0.42857142857142855,0.7878787878787878,0.2903225806451613,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.5283018867924528,0.0,0.0,0.23076923076923078,0.15555555555555556,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,1.0,0.24444444444444446,0.4147952443857332,Dropout,3,Child
0.0,0.6470588235294118,0.1111111111111111,0.3125,1.0,0.0,0.0,0.7857142857142857,0.8181818181818182,0.2903225806451613,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.1320754716981132,0.0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.6357615894039735,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate,0,Child
0.0,0.0,0.1111111111111111,0.3125,1.0,0.0,0.0,0.0,0.7878787878787878,0.12903225806451613,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.19230769230769232,0.15555555555555556,0.19230769230769232,0.7629139072847683,0.0,0.0,0.21739130434782608,0.18181818181818182,0.25,0.7107692307692307,0.0,0.0,0.7555555555555556,0.5785997357992074,Graduate,1,Child
0.0,0.0,0.5555555555555556,0.6875,1.0,0.0,0.0,0.42857142857142855,0.0,0.2903225806451613,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.03773584905660377,0.0,0.0,0.2692307692307692,0.17777777777777778,0.2692307692307692,0.6187322611163671,0.0,0.0,0.34782608695652173,0.30303030303030304,0.35,0.7020192307692307,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate,2,Child
0.0,0.0,0.1111111111111111,0.6875,1.0,0.0,0.0,0.7857142857142857,0.7878787878787878,0.2903225806451613,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.018867924528301886,0.0,0.0,0.3076923076923077,0.17777777777777778,0.3076923076923077,0.8105960264900662,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8238461538461538,0.0,0.20930232558139544,0.0,0.12417437252311751,Graduate,2,Child
0.0,0.8235294117647058,0.1111111111111111,0.1875,1.0,0.8125,0.0,0.0,0.3939393939393939,0.0967741935483871,0.2222222222222222,1.0,0.0,0.0,1.0,1.0,0.0,0.03773584905660377,0.0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.42424242424242425,0.2,0.7,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Graduate,3,Child
0.0,0.4117647058823529,0.1111111111111111,0.0625,1.0,0.0,0.0,0.07142857142857142,0.0,0.2903225806451613,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139534,1.0,0.3117569352708058,Dropout,0,Child
0.0,0.7058823529411765,0.1111111111111111,0.6875,1.0,0.0,0.0,0.75,0.8181818181818182,0.2903225806451613,0.15555555555555556,1.0,0.0,0.0,1.0,0.0,1.0,0.09433962264150944,0.0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307692,0.6929801324503311,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35,0.7043076923076923,0.0,0.3720930232558141,0.48888888888888893,0.7661822985468957,Graduate,2,Child
0.2,0.6470588235294118,0.1111111111111111,0.6875,1.0,0.6875,0.0,0.7857142857142857,0.8181818181818182,0.22580645161290322,0.17777777777777778,0.0,0.0,0.0,1.0,1.0,0.0,0.3584905660377358,0.0,0.0,0.2692307692307692,0.2,0.23076923076923078,0.6772626931567328,0.0,0.0,0.34782608695652173,0.3333333333333333,0.0,0.0,0.0,1.0,0.24444444444444446,0.4147952443857332,Dropout,3,Child
0.0,0.0,0.1111111111111111,0.5,1.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.2222222222222222,0.0,0.0,0.0,1.0,1.0,0.0,0.03773584905660377,0.0,0.0,0.19230769230769232,0.17777777777777778,0.07692307692307693,0.5298013245033113,0.0,0.0,0.21739130434782608,0.24242424242424243,0.05,0.8615384615384615,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout,3,Child
0.0,0.6470588235294118,0.1111111111111111,0.6875,1.0,0.0,0.0,0.42857142857142855,0.3939393939393939,0.2903225806451613,0.17777777777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.16981132075471697,0.0,0.0,0.2692307692307692,0.26666666666666666,0.11538461538461539,0.7293598233995584,0.0,0.0,0.30434782608695654,0.3333333333333333,0.15,0.6497435897435898,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Dropout,1,Child
0.0,0.4117647058823529,0.2222222222222222,0.875,1.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.09433962264150944,0.0,0.0,0.23076923076923078,0.24444444444444444,0.19230769230769232,0.6357615894039735,0.0,0.0,0.2608695652173913,0.3333333333333333,0.25,0.5923076923076923,0.0,0.0,0.7555555555555556,0.5785997357992074,Dropout,2,Child
0.0,0.4117647058823529,0.3333333333333333,0.875,1.0,0.0,0.0,0.03571428571428571,0.0,0.0967741935483871,0.06666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.018867924528301886,0.0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6975717439293598,0.0,0.0,0.2608695652173913,0.21212121212121213,0.3,0.682051282051282,0.0,1.0,0.24444444444444446,0.4147952443857332,Graduate,3,Child
0.0,0.4117647058823529,0.3333333333333333,0.5,1.0,0.0,0.0,0.75,0.7878787878787878,0.1935483870967742,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,1.0,0.018867924528301886,0.0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.6754966887417219,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.6192307692307691,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,Graduate,2,Child
0.0,0.8235294117647058,0.1111111111111111,0.375,1.0,0.8125,0.0,0.14285714285714285,0.9090909090909091,0.0967741935483871,0.044444444444444446,0.0,0.0,0.0,1.0,1.0,0.0,0.11320754716981132,0.0,0.15,0.2692307692307692,0.26666666666666666,0.11538461538461539,0.7417218543046358,0.0,0.05263157894736842,0.2608695652173913,0.36363636363636365,0.05,0.7538461538461538,0.0,0.558139534883721,0.2888888888888889,0.7727873183619551,Enrolled,3,Child
0.0,0.7647058823529411,0.1111111111111111,0.25,1.0,0.8125,0.0,0.42857142857142855,0.7878787878787878,0.16129032258064516,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.07547169811320754,0.0,0.2,0.46153846153846156,0.26666666666666666,0.46153846153846156,0.7064017660044151,0.0,0.2631578947368421,0.5217391304347826,0.36363636363636365,0.55,0.6755244755244754,0.0,0.9186046511627908,0.7999999999999999,0.0,Graduate,2,Child
